Storm ID,NUT_DATE/TIME_1,TDN_1,DON,NH4_1,DOC_1,NO3_1,HDO_mg/l,pH_units,Hobo_Date/Time,HoboTEMP_1,ADJ WL (m) _1,Rain_Date/Time,CUM_RAIN_1
14,,,,,,,,,5/25/2017 2:30,24.255,1.371,,
14,,,,,,,,,5/25/2017 2:45,24.255,1.374,,
14,,,,,,,,,5/25/2017 3:00,24.158,1.374,,
14,,,,,,,,,5/25/2017 3:15,24.158,1.371,,
14,,,,,,,,,5/25/2017 3:30,24.062,1.37,,
14,,,,,,,,,5/25/2017 3:45,24.062,1.376,,
14,,,,,,,,,5/25/2017 4:00,23.966,1.374,,
14,,,,,,,,,5/25/2017 4:15,23.966,1.361,,
14,,,,,,,,,5/25/2017 4:30,23.966,1.368,,
14,,,,,,,,,5/25/2017 4:45,23.869,1.364,,
14,,,,,,,,,5/25/2017 5:00,23.869,1.363,,
14,,,,,,,,,5/25/2017 5:15,23.773,1.361,,
14,,,,,,,,,5/25/2017 5:30,23.773,1.366,,
14,,,,,,,,,5/25/2017 5:45,23.773,1.366,,
14,,,,,,,,,5/25/2017 6:00,23.677,1.358,,
14,,,,,,,,,5/25/2017 6:15,23.677,1.365,,
14,,,,,,,,,5/25/2017 6:30,23.677,1.366,,
14,,,,,,,,,5/25/2017 6:45,23.581,1.366,,
14,,,,,,,,,5/25/2017 7:00,23.581,1.368,,
14,,,,,,,,,5/25/2017 7:15,23.581,1.367,,
14,,,,,,,,,5/25/2017 7:30,23.484,1.369,,
14,,,,,,,,,5/25/2017 7:45,23.484,1.37,,
14,,,,,,,,,5/25/2017 8:00,23.484,1.372,,
14,,,,,,,,,5/25/2017 8:15,23.484,1.369,,
14,,,,,,,,,5/25/2017 8:30,23.484,1.37,,
14,,,,,,,,,5/25/2017 8:45,23.484,1.369,,
14,,,,,,,,,5/25/2017 9:00,23.484,1.37,,
14,,,,,,,,,5/25/2017 9:15,23.484,1.368,,
14,,,,,,,,,5/25/2017 9:30,23.581,1.367,,
14,,,,,,,,,5/25/2017 9:45,23.581,1.367,,
14,,,,,,,,,5/25/2017 10:00,23.581,1.36,,
14,,,,,,,,,5/25/2017 10:15,23.677,1.365,,
14,,,,,,,,,5/25/2017 10:30,23.677,1.359,,
14,,,,,,,,,5/25/2017 10:45,23.773,1.356,,
14,,,,,,,,,5/25/2017 11:00,23.869,1.357,,
14,,,,,,,,,5/25/2017 11:15,23.966,1.354,,
14,,,,,,,,,5/25/2017 11:30,24.062,1.354,,
14,,,,,,,,,5/25/2017 11:45,24.062,1.357,,
14,,,,,,,,,5/25/2017 12:00,24.158,1.351,,
14,,,,,,,,,5/25/2017 12:15,24.351,1.353,,
14,,,,,,,,,5/25/2017 12:30,24.448,1.352,,
14,,,,,,,,,5/25/2017 12:45,24.545,1.353,,
14,,,,,,,,,5/25/2017 13:00,24.545,1.357,,
14,,,,,,,,,5/25/2017 13:15,24.641,1.357,,
14,,,,,,,,,5/25/2017 13:30,24.738,1.355,,
14,,,,,,,,,5/25/2017 13:45,24.835,1.358,,
14,,,,,,,,,5/25/2017 14:00,24.931,1.36,,
14,,,,,,,,,5/25/2017 14:15,25.125,1.359,,
14,,,,,,,,,5/25/2017 14:30,25.319,1.354,,
14,,,,,,,,,5/25/2017 14:45,25.513,1.355,,
14,,,,,,,,,5/25/2017 15:00,25.708,1.351,,
14,,,,,,,,,5/25/2017 15:15,25.805,1.356,,
14,,,,,,,,,5/25/2017 15:30,26,1.36,,
14,,,,,,,,,5/25/2017 15:45,26.097,1.349,,
14,,,,,,,,,5/25/2017 16:00,26.292,1.347,,
14,,,,,,,,,5/25/2017 16:15,26.488,1.35,,
14,,,,,,,,,5/25/2017 16:30,26.585,1.329,,
14,,,,,,,,,5/25/2017 16:45,26.585,1.331,,
14,,,,,,,,,5/25/2017 17:00,26.39,1.343,,
14,,,,,,,,,5/25/2017 17:15,26.097,1.35,,
14,,,,,,,,,5/25/2017 17:30,25.902,1.349,,
14,,,,,,,,,5/25/2017 17:45,25.805,1.349,,
14,,,,,,,,,5/25/2017 18:00,25.708,1.343,,
14,,,,,,,,,5/25/2017 18:15,25.61,1.344,,
14,,,,,,,,,5/25/2017 18:30,25.61,1.338,,
14,,,,,,,,,5/25/2017 18:45,25.416,1.339,,
14,,,,,,,,,5/25/2017 19:00,25.125,1.342,,
14,,,,,,,,,5/25/2017 19:15,24.835,1.343,,
14,,,,,,,,,5/25/2017 19:30,24.641,1.345,,
14,,,,,,,,,5/25/2017 19:45,24.545,1.35,,
15,5/30/2017 1:59,2.773441592,1.857331367,0.768713457,33.95322803,0.147396768,1.31,6.16,5/30/2017 2:00,29.252,1.358,5/30/2017 2:00,0
15,5/30/2017 2:29,2.784831267,1.861002422,0.778227409,33.7407805,0.145601436,1.15,6.15,5/30/2017 2:15,29.152,1.358,5/30/2017 2:15,0.0254
15,5/30/2017 2:59,2.524433082,1.956076965,0.38864337,28.36783205,0.179712747,1.19,6.23,5/30/2017 2:30,29.152,1.358,5/30/2017 2:30,1.7526
15,5/30/2017 3:29,2.310551717,1.983413776,0.14832286,25.91441004,0.178815081,1.55,6.31,5/30/2017 2:45,29.053,1.361,5/30/2017 2:45,1.9812
15,5/30/2017 3:59,2.223168511,1.990642239,0.057301855,25.16965146,0.175224417,2.06,6.37,5/30/2017 3:00,28.853,1.371,5/30/2017 3:00,2.0574
15,5/30/2017 4:29,2.256587517,1.981014666,0.083292779,25.49330478,0.192280072,1.53,6.33,5/30/2017 3:15,28.655,1.37,5/30/2017 3:15,2.1336
15,5/30/2017 4:59,2.413022909,1.976061237,0.26532792,27.19093605,0.171633752,0.98,6.25,5/30/2017 3:30,28.357,1.369,5/30/2017 3:30,2.1336
15,5/30/2017 5:29,2.537569407,1.958563569,0.434302068,29.51841049,0.14470377,0.55,6.21,5/30/2017 3:45,28.258,1.372,5/30/2017 3:45,2.1336
15,5/30/2017 5:59,2.624781474,1.894760855,0.559284533,31.05019725,0.170736086,0.36,6.17,5/30/2017 4:00,28.06,1.371,5/30/2017 4:00,2.1336
15,5/30/2017 6:29,2.55402222,1.92919184,0.456787292,29.74261207,0.168043088,0.45,6.2,5/30/2017 4:15,27.961,1.371,5/30/2017 4:15,2.1336
15,5/30/2017 6:59,2.550597674,1.90979321,0.45121739,29.67405944,0.189587074,0.34,6.19,5/30/2017 4:30,27.862,1.372,5/30/2017 4:30,2.1336
15,5/30/2017 7:29,2.626308707,1.91984153,0.514187105,30.48994407,0.192280072,0.28,6.16,5/30/2017 4:45,27.862,1.371,5/30/2017 4:45,2.1336
15,5/30/2017 7:59,2.488904826,1.932297105,0.381383304,28.88357766,0.175224417,0.26,6.17,5/30/2017 5:00,27.862,1.372,5/30/2017 5:00,2.1336
15,5/30/2017 8:29,2.448191591,1.950345259,0.332496242,28.31195355,0.16535009,0.29,6.19,5/30/2017 5:15,27.862,1.371,5/30/2017 5:15,2.1336
15,5/30/2017 8:59,2.460355769,1.938349882,0.34229314,27.94548099,0.179712747,0.28,6.19,5/30/2017 5:30,27.862,1.368,5/30/2017 5:30,2.1336
15,5/30/2017 9:29,2.485275067,1.929805682,0.40268662,29.00201816,0.152782765,0.34,6.19,5/30/2017 5:45,27.862,1.368,5/30/2017 5:45,2.1336
15,5/30/2017 9:59,2.504038415,1.919531073,0.499947198,29.41108617,0.084560144,0.76,6.22,5/30/2017 6:00,27.764,1.368,5/30/2017 6:00,2.1336
15,5/30/2017 10:29,2.419873061,1.905600047,0.42971287,27.66646602,0.084560144,1.42,6.29,5/30/2017 6:15,27.764,1.369,5/30/2017 6:15,2.1336
15,5/30/2017 10:59,2.442235865,1.91355766,0.444118061,28.01485998,0.084560144,1.47,6.3,5/30/2017 6:30,27.764,1.37,5/30/2017 6:30,2.1336
15,5/30/2017 11:29,2.610381805,1.860702667,0.665118994,29.92162037,0.084560144,1.79,6.35,5/30/2017 6:45,27.665,1.37,5/30/2017 6:45,2.159
15,5/30/2017 11:59,2.736901756,1.85767183,0.794669782,31.24409488,0.084560144,1.13,6.38,5/30/2017 7:00,27.567,1.371,5/30/2017 7:00,2.159
15,5/30/2017 12:29,2.806706319,1.86645264,0.855693535,31.70043889,0.084560144,2.41,6.4,5/30/2017 7:15,27.468,1.372,5/30/2017 7:15,2.159
15,5/30/2017 12:59,2.806080096,1.869361631,0.852158321,31.99462702,0.084560144,2.35,6.43,5/30/2017 7:30,27.468,1.37,5/30/2017 7:30,2.159
15,5/30/2017 13:29,2.859952908,1.892080321,0.883312443,32.09453341,0.084560144,2.29,6.46,5/30/2017 7:45,27.37,1.37,5/30/2017 7:45,2.159
15,5/30/2017 13:59,2.928572901,1.875032448,0.968980309,33.20211045,0.084560144,2.8,6.49,5/30/2017 8:00,27.37,1.372,5/30/2017 8:00,2.159
15,5/30/2017 14:29,3.006485545,1.853285141,1.06864026,34.40790282,0.084560144,3.36,6.54,5/30/2017 8:15,27.272,1.368,5/30/2017 8:15,2.159
15,5/30/2017 14:59,2.999996906,1.892405881,1.023030881,33.62694405,0.084560144,3.05,6.51,5/30/2017 8:30,27.173,1.367,5/30/2017 8:30,2.159
15,5/30/2017 15:29,2.818249337,1.88077288,0.852916313,32.52181653,0.084560144,2.44,6.36,5/30/2017 8:45,27.075,1.368,5/30/2017 8:45,2.159
15,5/30/2017 15:59,2.706359504,1.896134502,0.725664858,31.32682416,0.084560144,2.84,6.29,5/30/2017 9:00,27.075,1.368,5/30/2017 9:00,2.159
15,5/30/2017 16:29,2.601531389,1.883977202,0.632994043,30.07733679,0.084560144,2.89,6.24,5/30/2017 9:15,27.075,1.365,5/30/2017 9:15,2.159
15,5/30/2017 16:59,2.52634366,1.905532292,0.536251224,28.73686988,0.084560144,2.39,6.21,5/30/2017 9:30,27.075,1.37,5/30/2017 9:30,2.159
15,5/30/2017 17:29,2.452552227,1.882241621,0.485750462,27.97377529,0.084560144,3.11,6.18,5/30/2017 9:45,27.272,1.364,5/30/2017 9:45,2.159
15,5/30/2017 17:59,2.367816142,1.854185625,0.429070373,27.43296842,0.084560144,2.9,6.18,5/30/2017 10:00,27.567,1.357,5/30/2017 10:00,2.159
15,5/30/2017 18:29,2.318818189,1.859998699,0.374259346,26.50907166,0.084560144,3.6,6.17,5/30/2017 10:15,27.567,1.356,5/30/2017 10:15,2.159
15,5/30/2017 18:59,2.244912842,1.851376164,0.308976534,26.16252105,0.084560144,3.69,6.16,5/30/2017 10:30,27.468,1.351,5/30/2017 10:30,2.159
15,5/30/2017 19:29,2.190660707,1.829230612,0.276869951,25.74784446,0.084560144,3.68,6.15,5/30/2017 10:45,27.37,1.348,5/30/2017 10:45,2.159
15,5/30/2017 19:59,2.194238388,1.833439502,0.276238742,25.34160554,0.084560144,4.3,6.15,5/30/2017 11:00,27.468,1.35,5/30/2017 11:00,2.159
15,5/30/2017 20:29,2.206221404,1.829445123,0.292216137,25.47821254,0.084560144,4.87,6.19,5/30/2017 11:15,27.468,1.343,5/30/2017 11:15,2.1844
15,5/30/2017 20:59,2.150925439,1.866155929,0.200209366,23.43773567,0.084560144,5.15,6.17,5/30/2017 11:30,27.468,1.344,5/30/2017 11:30,2.1844
15,5/30/2017 21:29,2.07831059,1.814837146,0.1789133,23.40181005,0.084560144,5.01,6.11,5/30/2017 11:45,27.37,1.345,5/30/2017 11:45,2.1844
15,5/30/2017 21:59,2.06358848,1.840216193,0.138812143,23.24527529,0.084560144,5.01,6.1,5/30/2017 12:00,27.37,1.343,5/30/2017 12:00,2.1844
15,5/30/2017 22:29,2.105146971,1.850684573,0.169902254,23.86758326,0.084560144,4.52,6.11,5/30/2017 12:15,27.37,1.344,5/30/2017 12:15,2.1844
15,5/30/2017 22:59,2.080998602,1.822727225,0.173711233,23.70859064,0.084560144,4.41,6.1,5/30/2017 12:30,27.37,1.341,5/30/2017 12:30,2.1844
15,5/30/2017 23:29,2.100773544,1.835847262,0.180366138,23.85480164,0.084560144,4.13,6.11,5/30/2017 12:45,27.567,1.341,5/30/2017 12:45,2.1844
15,5/30/2017 23:59,2.14337606,1.848173666,0.21064225,24.5260408,0.084560144,3.54,6.11,5/30/2017 13:00,27.665,1.338,5/30/2017 13:00,2.1844
15,5/31/2017 0:29,2.15655361,1.860874411,0.211119055,24.22331666,0.084560144,3.24,6.12,5/30/2017 13:15,27.961,1.338,5/30/2017 13:15,2.1844
15,5/31/2017 0:59,2.169578607,1.850590484,0.234427979,24.51180595,0.084560144,3.12,6.09,5/30/2017 13:30,28.06,1.339,5/30/2017 13:30,2.1844
15,5/31/2017 1:29,2.179074927,1.868650254,0.225864529,24.82205201,0.084560144,2.71,6.1,5/30/2017 13:45,28.456,1.339,5/30/2017 13:45,2.1844
15,5/31/2017 1:59,2.175572582,1.896568696,0.194443742,25.32633304,0.084560144,2.82,6.15,5/30/2017 14:00,28.754,1.335,5/30/2017 14:00,2.1844
15,5/31/2017 2:29,2.185705579,1.944430975,0.15671446,24.52920034,0.084560144,2.69,6.23,5/30/2017 14:15,28.853,1.337,5/30/2017 14:15,2.1844
15,5/31/2017 2:59,2.189451951,1.982573755,0.122318052,23.71125146,0.084560144,2.41,6.24,5/30/2017 14:30,29.053,1.334,5/30/2017 14:30,2.1844
15,5/31/2017 3:29,2.196622057,1.97256601,0.139495903,24.42724778,0.084560144,2.07,6.2,5/30/2017 14:45,29.252,1.335,5/30/2017 14:45,2.1844
15,5/31/2017 3:59,2.188031336,1.979189754,0.124281438,24.36592318,0.084560144,1.92,6.18,5/30/2017 15:00,29.352,1.342,5/30/2017 15:00,2.1844
15,5/31/2017 4:29,2.168674528,2.000871989,0.083242395,24.16007905,0.084560144,2.05,6.25,5/30/2017 15:15,29.452,1.344,5/30/2017 15:15,2.1844
15,5/31/2017 4:59,2.17417408,2.016775698,0.062066246,24.40357936,0.095332136,1.8,6.28,5/30/2017 15:30,29.452,1.345,5/30/2017 15:30,2.1844
15,5/31/2017 5:29,2.16817669,1.945645272,0.05,24.43707034,0.172531418,1.81,6.35,5/30/2017 15:45,29.452,1.345,5/30/2017 15:45,2.1844
15,5/31/2017 5:59,2.161015266,1.924121191,0.05,24.3509004,0.186894075,1.84,6.37,5/30/2017 16:00,29.552,1.345,5/30/2017 16:00,2.1844
15,5/31/2017 6:29,2.163030642,1.942294556,0.05,24.41804524,0.170736086,1.71,6.38,5/30/2017 16:15,29.552,1.347,5/30/2017 16:15,2.1844
15,5/31/2017 6:59,2.185780187,2.008132072,0.05,24.42464287,0.127648115,1.28,6.32,5/30/2017 16:30,29.652,1.349,5/30/2017 16:30,2.1844
15,5/31/2017 7:29,2.185795942,2.004861217,0.060467939,24.27454188,0.120466786,0.93,6.27,5/30/2017 16:45,29.752,1.347,5/30/2017 16:45,2.1844
15,5/31/2017 7:59,2.173317945,2.00615595,0.082601851,24.15070703,0.084560144,0.8,6.22,5/30/2017 17:00,29.752,1.345,5/30/2017 17:00,2.1844
15,5/31/2017 8:29,2.190031317,1.999148773,0.1063224,24.36129976,0.084560144,0.58,6.19,5/30/2017 17:15,29.853,1.347,5/30/2017 17:15,2.1844
15,5/31/2017 8:59,2.164194244,1.971088667,0.108545433,24.22904764,0.084560144,0.65,6.2,5/30/2017 17:30,29.953,1.348,5/30/2017 17:30,2.1844
15,5/31/2017 9:29,2.155255683,2.000210613,0.070484926,23.84729449,0.084560144,0.57,6.19,5/30/2017 17:45,29.953,1.348,5/30/2017 17:45,2.1844
15,5/31/2017 9:59,2.162106706,1.980752727,0.096793835,24.00282328,0.084560144,0.53,6.18,5/30/2017 18:00,30.054,1.348,5/30/2017 18:00,2.1844
15,5/31/2017 10:29,2.183238631,2.031868971,0.066809516,23.35121023,0.084560144,0.61,6.16,5/30/2017 18:15,30.054,1.346,5/30/2017 18:15,2.1844
15,5/31/2017 10:59,2.14404133,1.974847204,0.084633982,23.88408647,0.084560144,0.65,6.16,5/30/2017 18:30,30.154,1.35,5/30/2017 18:30,2.1844
15,5/31/2017 11:29,2.140765704,1.953688475,0.102517085,23.98754794,0.084560144,0.63,6.16,5/30/2017 18:45,30.154,1.348,5/30/2017 18:45,2.1844
15,5/31/2017 11:59,2.134448929,1.964882095,0.08500669,23.24170154,0.084560144,0.56,6.16,5/30/2017 19:00,30.255,1.351,5/30/2017 19:00,2.1844
15,5/31/2017 12:29,2.132938191,1.940481815,0.107896232,23.68271963,0.084560144,0.56,6.16,5/30/2017 19:15,30.255,1.349,5/30/2017 19:15,2.1844
15,5/31/2017 12:59,2.125319857,1.933681532,0.107078181,23.66943076,0.084560144,0.74,6.15,5/30/2017 19:30,30.255,1.35,5/30/2017 19:30,2.1844
15,5/31/2017 13:29,2.143657392,2.006822443,0.052274805,22.60738281,0.084560144,0.77,6.14,5/30/2017 19:45,30.255,1.349,5/30/2017 19:45,2.1844
15,5/31/2017 13:59,2.131634152,1.988284076,0.055199268,23.72571588,0.088150808,1.03,6.2,5/30/2017 20:00,30.255,1.351,5/30/2017 20:00,2.1844
15,5/31/2017 14:29,2.148859043,2.014298899,0.05,23.28535259,0.084560144,1.21,6.23,5/30/2017 20:15,30.255,1.351,5/30/2017 20:15,2.1844
15,5/31/2017 14:59,2.134214595,1.967646136,0.068543324,23.72220821,0.098025135,1.39,6.27,5/30/2017 20:30,30.154,1.351,5/30/2017 20:30,2.1844
15,5/31/2017 15:29,2.164663369,2.014714771,0.053718795,23.48091709,0.096229803,1.67,6.33,5/30/2017 20:45,30.154,1.352,5/30/2017 20:45,2.1844
15,5/31/2017 15:59,2.145630342,2.011070198,0.05,23.81518247,0.084560144,2.16,6.35,5/30/2017 21:00,30.154,1.352,5/30/2017 21:00,2.1844
15,5/31/2017 16:29,2.156159546,1.936321126,0.05,23.89863773,0.16983842,2.55,6.42,5/30/2017 21:15,30.054,1.354,5/30/2017 21:15,2.1844
15,5/31/2017 16:59,2.164135879,1.951478787,0.05,24.28376964,0.162657092,3.04,6.49,5/30/2017 21:30,30.054,1.353,5/30/2017 21:30,2.1844
15,5/31/2017 17:29,2.153049897,1.911667491,0.05,24.36900988,0.191382406,2.48,6.56,5/30/2017 21:45,29.953,1.351,5/30/2017 21:45,2.1844
15,5/31/2017 17:59,2.160393514,1.940555094,0.05,23.68396969,0.16983842,2.08,6.55,5/30/2017 22:00,29.953,1.349,5/30/2017 22:00,2.1844
15,5/31/2017 18:29,2.139009928,1.933534165,0.05,23.97306699,0.155475763,2.52,6.59,5/30/2017 22:15,29.853,1.35,5/30/2017 22:15,2.1844
15,5/31/2017 18:59,2.133515388,1.972025262,0.05,24.30988623,0.111490126,2.39,6.51,5/30/2017 22:30,29.853,1.349,5/30/2017 22:30,2.1844
15,5/31/2017 19:29,2.155090305,1.948716876,0.05,24.1049516,0.156373429,2.25,6.47,5/30/2017 22:45,29.853,1.349,5/30/2017 22:45,2.1844
15,5/31/2017 19:59,2.12961302,1.956453235,0.05,24.68688534,0.123159785,1.82,6.53,5/30/2017 23:00,29.752,1.35,5/30/2017 23:00,2.1844
15,5/31/2017 20:29,2.155012583,1.916323175,0.05,24.15825858,0.188689408,1.78,6.54,5/30/2017 23:15,29.652,1.352,5/30/2017 23:15,2.1844
15,5/31/2017 20:59,2.179009982,1.926855583,0.05,23.87405436,0.202154399,1.67,6.52,5/30/2017 23:30,29.552,1.35,5/30/2017 23:30,2.1844
15,5/31/2017 21:29,2.166809278,1.892213228,0.05,24.59634227,0.22459605,1.5,6.51,5/30/2017 23:45,29.452,1.349,5/30/2017 23:45,2.1844
15,5/31/2017 21:59,2.157189946,1.884389228,0.05,24.71379052,0.222800718,1.36,6.44,5/31/2017 0:00,29.352,1.35,5/31/2017 0:00,2.1844
15,5/31/2017 22:29,2.175075966,1.935488892,0.05,24.16379222,0.189587074,1.93,6.39,5/31/2017 0:15,29.252,1.349,5/31/2017 0:15,2.1844
15,5/31/2017 22:59,2.145578048,1.92304663,0.05,25.05489981,0.172531418,2.17,6.42,5/31/2017 0:30,29.252,1.348,5/31/2017 0:30,2.1844
15,5/31/2017 23:29,2.164695086,1.917926684,0.05,24.34825718,0.196768402,2.38,6.48,5/31/2017 0:45,29.152,1.35,5/31/2017 0:45,2.1844
15,5/31/2017 23:59,2.147250496,1.885221771,0.05,24.41641588,0.212028725,2.19,6.48,5/31/2017 1:00,29.053,1.35,5/31/2017 1:00,2.1844
15,6/1/2017 0:29,2.168486475,1.870551107,0.05,24.00679915,0.247935368,2.22,6.48,5/31/2017 1:15,29.053,1.35,5/31/2017 1:15,2.1844
15,6/1/2017 0:59,2.162950902,1.954782141,0.05,24.35020865,0.158168761,2.23,6.41,5/31/2017 1:30,28.953,1.349,5/31/2017 1:30,2.1844
15,6/1/2017 1:29,2.159170395,1.888165009,0.05,24.22252228,0.221005386,2.23,6.39,5/31/2017 1:45,28.853,1.349,5/31/2017 1:45,2.1844
15,6/1/2017 1:59,2.173547963,1.871124265,0.05,23.73473995,0.252423698,1.99,6.39,5/31/2017 2:00,28.754,1.35,5/31/2017 2:00,2.1844
15,6/1/2017 2:29,2.195248276,1.883847917,0.05,23.65029394,0.261400359,1.98,6.4,5/31/2017 2:15,28.655,1.35,5/31/2017 2:15,2.1844
15,6/1/2017 2:59,2.161879742,1.897158018,0.05,23.95803808,0.214721724,1.85,6.39,5/31/2017 2:30,28.555,1.351,5/31/2017 2:30,2.1844
15,6/1/2017 3:29,2.173533078,1.861235053,0.05,23.98598897,0.262298025,1.28,6.35,5/31/2017 2:45,28.456,1.35,5/31/2017 2:45,2.1844
15,6/1/2017 3:59,2.168442267,1.874097563,0.05,23.81416383,0.244344704,1.06,6.33,5/31/2017 3:00,28.357,1.35,5/31/2017 3:00,2.1844
15,6/1/2017 4:29,2.167055931,1.877199558,0.05,24.06416199,0.239856373,1.34,6.31,5/31/2017 3:15,28.357,1.349,5/31/2017 3:15,2.1844
15,6/1/2017 4:59,2.171763297,1.895371915,0.05,24.22871468,0.226391382,1.04,6.28,5/31/2017 3:30,28.258,1.352,5/31/2017 3:30,2.1844
15,6/1/2017 5:29,2.16640322,1.878342179,0.05,24.30734049,0.238061041,1.09,6.27,5/31/2017 3:45,28.258,1.349,5/31/2017 3:45,2.1844
15,6/1/2017 5:59,2.146301841,1.879784785,0.05,23.85179854,0.216517056,0.83,6.26,5/31/2017 4:00,28.159,1.348,5/31/2017 4:00,2.1844
15,6/1/2017 6:29,2.174730874,1.879488504,0.05,23.84848864,0.24524237,0.93,6.28,5/31/2017 4:15,28.06,1.349,5/31/2017 4:15,2.1844
15,6/1/2017 6:59,2.198084599,1.893865568,0.05,24.55537148,0.254219031,0.78,6.27,5/31/2017 4:30,27.961,1.348,5/31/2017 4:30,2.1844
15,6/1/2017 7:29,2.184828591,1.873428232,0.05,24.04465763,0.261400359,0.7,6.26,5/31/2017 4:45,27.764,1.346,5/31/2017 4:45,2.1844
15,6/1/2017 7:59,2.169662979,1.926485241,0.05,23.84868477,0.193177738,0.61,6.24,5/31/2017 5:00,27.665,1.348,5/31/2017 5:00,2.1844
15,6/1/2017 8:29,2.170430543,1.922764475,0.05,23.33397926,0.197666068,0.6,6.22,5/31/2017 5:15,27.37,1.347,5/31/2017 5:15,2.1844
15,6/1/2017 8:59,2.166971945,1.936361532,0.05,24.07799906,0.180610413,0.4,6.21,5/31/2017 5:30,27.173,1.347,5/31/2017 5:30,2.1844
15,,,,,,,,,5/31/2017 5:45,27.075,1.349,5/31/2017 5:45,2.1844
15,,,,,,,,,5/31/2017 6:00,26.879,1.35,5/31/2017 6:00,2.1844
15,,,,,,,,,5/31/2017 6:15,26.781,1.349,5/31/2017 6:15,2.1844
15,,,,,,,,,5/31/2017 6:30,26.683,1.349,5/31/2017 6:30,2.1844
15,,,,,,,,,5/31/2017 6:45,26.683,1.349,5/31/2017 6:45,2.1844
15,,,,,,,,,5/31/2017 7:00,26.683,1.35,5/31/2017 7:00,2.1844
15,,,,,,,,,5/31/2017 7:15,26.683,1.348,5/31/2017 7:15,2.1844
15,,,,,,,,,5/31/2017 7:30,26.781,1.35,5/31/2017 7:30,2.1844
15,,,,,,,,,5/31/2017 7:45,26.879,1.352,5/31/2017 7:45,2.1844
15,,,,,,,,,5/31/2017 8:00,26.879,1.351,5/31/2017 8:00,2.1844
15,,,,,,,,,5/31/2017 8:15,26.977,1.353,5/31/2017 8:15,2.1844
15,,,,,,,,,5/31/2017 8:30,26.977,1.349,5/31/2017 8:30,2.1844
15,,,,,,,,,5/31/2017 8:45,26.977,1.352,,
15,,,,,,,,,5/31/2017 9:00,27.075,1.351,,
15,,,,,,,,,5/31/2017 9:15,27.075,1.35,,
15,,,,,,,,,5/31/2017 9:30,27.075,1.352,,
15,,,,,,,,,5/31/2017 9:45,27.075,1.351,,
15,,,,,,,,,5/31/2017 10:00,27.173,1.35,,
15,,,,,,,,,5/31/2017 10:15,27.173,1.35,,
15,,,,,,,,,5/31/2017 10:30,27.173,1.353,,
15,,,,,,,,,5/31/2017 10:45,27.173,1.35,,
15,,,,,,,,,5/31/2017 11:00,27.173,1.351,,
15,,,,,,,,,5/31/2017 11:15,27.272,1.352,,
15,,,,,,,,,5/31/2017 11:30,27.272,1.35,,
15,,,,,,,,,5/31/2017 11:45,27.272,1.35,,
15,,,,,,,,,5/31/2017 12:00,27.37,1.351,,
15,,,,,,,,,5/31/2017 12:15,27.37,1.352,,
15,,,,,,,,,5/31/2017 12:30,27.37,1.351,,
15,,,,,,,,,5/31/2017 12:45,27.468,1.348,,
15,,,,,,,,,5/31/2017 13:00,27.567,1.349,,
15,,,,,,,,,5/31/2017 13:15,27.567,1.347,,
15,,,,,,,,,5/31/2017 13:30,27.665,1.347,,
15,,,,,,,,,5/31/2017 13:45,27.764,1.346,,
15,,,,,,,,,5/31/2017 14:00,27.862,1.347,,
15,,,,,,,,,5/31/2017 14:15,27.961,1.345,,
15,,,,,,,,,5/31/2017 14:30,28.06,1.345,,
15,,,,,,,,,5/31/2017 14:45,28.159,1.344,,
15,,,,,,,,,5/31/2017 15:00,28.258,1.346,,
15,,,,,,,,,5/31/2017 15:15,28.357,1.347,,
15,,,,,,,,,5/31/2017 15:30,28.357,1.343,,
15,,,,,,,,,5/31/2017 15:45,28.456,1.343,,
15,,,,,,,,,5/31/2017 16:00,28.555,1.345,,
15,,,,,,,,,5/31/2017 16:15,28.555,1.343,,
15,,,,,,,,,5/31/2017 16:30,28.555,1.341,,
15,,,,,,,,,5/31/2017 16:45,28.655,1.343,,
15,,,,,,,,,5/31/2017 17:00,28.555,1.34,,
15,,,,,,,,,5/31/2017 17:15,28.555,1.343,,
15,,,,,,,,,5/31/2017 17:30,28.555,1.342,,
15,,,,,,,,,5/31/2017 17:45,28.555,1.343,,
15,,,,,,,,,5/31/2017 18:00,28.555,1.343,,
15,,,,,,,,,5/31/2017 18:15,28.555,1.343,,
15,,,,,,,,,5/31/2017 18:30,28.555,1.342,,
15,,,,,,,,,5/31/2017 18:45,28.555,1.339,,
15,,,,,,,,,5/31/2017 19:00,28.555,1.342,,
15,,,,,,,,,5/31/2017 19:15,28.456,1.342,,
15,,,,,,,,,5/31/2017 19:30,28.357,1.341,,
15,,,,,,,,,5/31/2017 19:45,28.258,1.341,,
15,,,,,,,,,5/31/2017 20:00,28.258,1.342,,
15,,,,,,,,,5/31/2017 20:15,28.159,1.343,,
15,,,,,,,,,5/31/2017 20:30,28.06,1.344,,
15,,,,,,,,,5/31/2017 20:45,28.06,1.347,,
15,,,,,,,,,5/31/2017 21:00,27.961,1.348,,
15,,,,,,,,,5/31/2017 21:15,27.862,1.345,,
15,,,,,,,,,5/31/2017 21:30,27.862,1.344,,
15,,,,,,,,,5/31/2017 21:45,27.764,1.345,,
15,,,,,,,,,5/31/2017 22:00,27.665,1.346,,
15,,,,,,,,,5/31/2017 22:15,27.665,1.347,,
